,Year,Season,Team,NOC,Name,Event
629,1924,Summer,Belgium-2,BEL,3,2
630,1924,Summer,Bera,NOR,5,1
631,1924,Summer,Blue Red,ARG,5,1
632,1924,Summer,Bonzo,DEN,3,1
633,1924,Summer,Brazil,BRA,12,15
634,1924,Summer,Bulgaria,BUL,24,12
635,1924,Summer,Canada,CAN,65,39
636,1924,Summer,Chile,CHI,13,12
637,1924,Summer,Ciss,BEL,3,1
638,1924,Summer,Cuba,CUB,6,2
639,1924,Summer,Czechoslovakia,TCH,132,74
640,1924,Summer,Czechoslovakia-1,TCH,2,1
641,1924,Summer,Czechoslovakia-2,TCH,2,1
642,1924,Summer,Denmark,DEN,86,58
643,1924,Summer,Denmark-1,DEN,2,1
644,1924,Summer,Denmark-2,DEN,2,1
645,1924,Summer,Ecuador,ECU,3,4
646,1924,Summer,Egypt,EGY,24,12
647,1924,Summer,Elisabeth V,NOR,3,1
648,1924,Summer,Emily,GBR,5,1
649,1924,Summer,Estonia,EST,37,26
650,1924,Summer,Finland,FIN,121,68
651,1924,Summer,Finland-1,FIN,2,1
652,1924,Summer,Finland-2,FIN,2,1
653,1924,Summer,France,FRA,391,124
654,1924,Summer,France-1,FRA,4,2
655,1924,Summer,France-2,FRA,4,2
656,1924,Summer,Great Britain,GBR,261,111
657,1924,Summer,Great Britain-1,GBR,6,3
658,1924,Summer,Great Britain-2,GBR,4,3
659,1924,Summer,Greece,GRE,39,37
660,1924,Summer,Haiti,HAI,8,9
661,1924,Summer,Hatuey,CUB,3,1
662,1924,Summer,Hungary,HUN,89,53
663,1924,Summer,Hungary-1,HUN,2,1
664,1924,Summer,Hungary-2,HUN,2,1
665,1924,Summer,India,IND,12,12
666,1924,Summer,India-1,IND,2,1
667,1924,Summer,India-2,IND,2,1
668,1924,Summer,Ireland,IRL,48,28
669,1924,Summer,Ireland-1,IRL,2,1
670,1924,Summer,Ireland-2,IRL,2,1
671,1924,Summer,Italy,ITA,197,92
672,1924,Summer,Japan,JPN,19,20
673,1924,Summer,Japan-1,JPN,2,1
674,1924,Summer,Japan-2,JPN,2,1
675,1924,Summer,Latvia,LAT,36,23
676,1924,Summer,Lithuania,LTU,13,2
677,1924,Summer,Luxembourg,LUX,48,35
678,1924,Summer,Mebi,ITA,3,1
679,1924,Summer,Mexico,MEX,15,15
680,1924,Summer,Monaco,MON,7,6
681,1924,Summer,Namoussa,FRA,5,1
682,1924,Summer,Netherlands,NED,174,80
683,1924,Summer,New Zealand,NZL,4,6
684,1924,Summer,Norway,NOR,54,41
685,1924,Summer,Norway-2,NOR,2,1
686,1924,Summer,Philippines,PHI,1,2
687,1924,Summer,Poland,POL,65,38
688,1924,Summer,Portugal,POR,28,16
689,1924,Summer,Romania,ROU,35,7
690,1924,Summer,Russia,RUS,3,2
691,1924,Summer,Sandra,FRA,3,1
692,1924,Summer,South Africa,RSA,30,25
693,1924,Summer,Spain,ESP,91,41
694,1924,Summer,Spain-1,ESP,3,2
695,1924,Summer,Spain-2,ESP,4,2
696,1924,Summer,Sweden,SWE,156,82
697,1924,Summer,Sweden-1,SWE,2,1
698,1924,Summer,Sweden-2,SWE,2,1
699,1924,Summer,Switzerland,SUI,141,73
700,1924,Summer,Switzerland-1,SUI,2,1
701,1924,Summer,Switzerland-2,SUI,2,1
702,1924,Summer,Turkey,TUR,22,11
703,1924,Summer,United States,USA,298,105
704,1924,Summer,United States-1,USA,4,3
705,1924,Summer,United States-2,USA,4,3
706,1924,Summer,Uruguay,URU,26,11
707,1924,Summer,Willem-Six,NED,3,1
708,1924,Summer,Yugoslavia,YUG,42,27
709,1924,Winter,Australia,AUS,1,1
710,1924,Winter,Austria,AUT,4,3
711,1924,Winter,Belgium,BEL,15,7
712,1924,Winter,Belgium-1,BEL,5,1
713,1924,Winter,Canada,CAN,12,8
714,1924,Winter,Czechoslovakia,TCH,27,7
715,1924,Winter,Finland,FIN,17,11
716,1924,Winter,France,FRA,34,14
717,1924,Winter,France-1,FRA,6,2
718,1924,Winter,France-2,FRA,6,2
719,1924,Winter,Great Britain,GBR,34,8
720,1924,Winter,Great Britain-1,GBR,6,2
721,1924,Winter,Great Britain-2,GBR,6,2
722,1924,Winter,Hungary,HUN,4,3
723,1924,Winter,India,IND,7,1
724,1924,Winter,Italy,ITA,13,4
725,1924,Winter,Italy-1,ITA,5,1
726,1924,Winter,Italy-2,ITA,5,1
727,1924,Winter,Latvia,LAT,2,7
728,1924,Winter,Nepal,NEP,1,1
729,1924,Winter,Norway,NOR,14,10
730,1924,Winter,Poland,POL,7,10
731,1924,Winter,Sweden,SWE,31,11
732,1924,Winter,Switzerland,SUI,22,7
733,1924,Winter,Switzerland-1,SUI,4,1
734,1924,Winter,Switzerland-2,SUI,4,1
735,1924,Winter,United States,USA,24,11
736,1924,Winter,Yugoslavia,YUG,4,2
737,1928,Summer,Argentina,ARG,76,39
738,1928,Summer,Australia,AUS,18,26
739,1928,Summer,Austria,AUT,73,39
740,1928,Summer,Babe,USA,5,1
741,1928,Summer,Bamba,ITA,6,1
742,1928,Summer,Belgium,BEL,182,89
743,1928,Summer,Bulgaria,BUL,5,5
744,1928,Summer,Camelia,POR,4,1
745,1928,Summer,Canada,CAN,69,49
746,1928,Summer,Chile,CHI,38,22
747,1928,Summer,Cuba,CUB,1,1
748,1928,Summer,Cupidon III,ARG,5,1
749,1928,Summer,Cupidon Viking,FRA,5,1
750,1928,Summer,Czechoslovakia,TCH,69,51
751,1928,Summer,Denmark,DEN,87,54
752,1928,Summer,Egypt,EGY,32,14
753,1928,Summer,Estonia,EST,15,18
754,1928,Summer,Feo,GBR,6,1
755,1928,Summer,Finland,FIN,69,48
756,1928,Summer,France,FRA,244,110
757,1928,Summer,Frieda,USA,5,1
758,1928,Summer,Fruits,ESP,5,1
759,1928,Summer,Germany,GER,289,94
760,1928,Summer,Great Britain,GBR,226,83
761,1928,Summer,Greece,GRE,23,26
762,1928,Summer,Haiti,HAI,2,3
763,1928,Summer,Hi-Hi,DEN,4,1
764,1928,Summer,Hollandia,NED,6,1
765,1928,Summer,Hungaria,HUN,5,1
766,1928,Summer,Hungary,HUN,104,62
767,1928,Summer,India,IND,21,10
768,1928,Summer,Ingegerd,SWE,4,1
769,1928,Summer,Ireland,IRL,38,27
770,1928,Summer,Italy,ITA,163,79
771,1928,Summer,Japan,JPN,40,31
772,1928,Summer,Kemphaan,NED,5,1
773,1928,Summer,L'Aile VI,FRA,6,1
774,1928,Summer,Latvia,LAT,17,14
775,1928,Summer,Lithuania,LTU,12,10
776,1928,Summer,Luxembourg,LUX,48,31
777,1928,Summer,Malta,MLT,9,1
778,1928,Summer,Mexico,MEX,30,18
779,1928,Summer,Monaco,MON,10,8
780,1928,Summer,Netherlands,NED,255,101
781,1928,Summer,New Zealand,NZL,9,12
782,1928,Summer,Noreg,NOR,4,1
783,1928,Summer,Norna,NOR,4,1
784,1928,Summer,Norway,NOR,44,40
785,1928,Summer,Pan,GER,5,1
786,1928,Summer,Panama,PAN,1,2
787,1928,Summer,Philippines,PHI,4,6
788,1928,Summer,Poland,POL,93,44
789,1928,Summer,Portugal,POR,28,13
790,1928,Summer,Romania,ROU,21,16
791,1928,Summer,South Africa,RSA,24,25
792,1928,Summer,Spain,ESP,75,33
793,1928,Summer,Sweden,SWE,90,64
794,1928,Summer,Switzerland,SUI,133,70
795,1928,Summer,Sylvia,SWE,6,1
796,1928,Summer,Turkey,TUR,31,17
797,1928,Summer,Tutti V,EST,5,1
798,1928,Summer,Twins II,ITA,5,1
799,1928,Summer,Ubu,BEL,5,1
800,1928,Summer,United States,USA,271,94
801,1928,Summer,Uruguay,URU,17,1
802,1928,Summer,Yugoslavia,YUG,34,21
803,1928,Summer,Zimbabwe,ZIM,2,2
804,1928,Winter,Argentina-1,ARG,5,1
805,1928,Winter,Argentina-2,ARG,5,1
806,1928,Winter,Austria,AUT,26,11
807,1928,Winter,Austria-1,AUT,8,2
808,1928,Winter,Austria-2,AUT,7,2
809,1928,Winter,Belgium,BEL,15,3
810,1928,Winter,Belgium-1,BEL,5,1
811,1928,Winter,Belgium-2,BEL,5,1
812,1928,Winter,Canada,CAN,23,10
813,1928,Winter,Czechoslovakia,TCH,25,7
814,1928,Winter,Estonia,EST,2,3
815,1928,Winter,Finland,FIN,18,10
816,1928,Winter,France,FRA,28,12
817,1928,Winter,France-1,FRA,5,1
818,1928,Winter,France-2,FRA,5,1
819,1928,Winter,Germany,GER,34,11
820,1928,Winter,Germany-1,GER,5,1
821,1928,Winter,Germany-2,GER,5,1
822,1928,Winter,Great Britain,GBR,19,7
823,1928,Winter,Great Britain-1,GBR,7,2
824,1928,Winter,Great Britain-2,GBR,7,2
825,1928,Winter,Hungary,HUN,13,6
826,1928,Winter,Italy,ITA,13,6
827,1928,Winter,Japan,JPN,6,4
828,1928,Winter,Latvia,LAT,1,3
829,1928,Winter,Lithuania,LTU,1,4
830,1928,Winter,Luxembourg,LUX,5,1
831,1928,Winter,Mexico,MEX,5,1
832,1928,Winter,Netherlands,NED,7,4
833,1928,Winter,Norway,NOR,25,9
834,1928,Winter,Poland,POL,24,6
835,1928,Winter,Romania-1,ROU,5,1
836,1928,Winter,Romania-2,ROU,5,1
837,1928,Winter,Sweden,SWE,24,10
838,1928,Winter,Switzerland,SUI,31,8
839,1928,Winter,Switzerland-1,SUI,5,1
840,1928,Winter,Switzerland-2,SUI,5,1
841,1928,Winter,United States,USA,15,10
842,1928,Winter,United States-1,USA,7,2
843,1928,Winter,United States-2,USA,7,2
844,1928,Winter,Yugoslavia,YUG,6,2
845,1932,Summer,Angelita,USA,12,1
846,1932,Summer,Argentina,ARG,33,30
847,1932,Summer,Australia,AUS,13,17
848,1932,Summer,Austria,AUT,19,14
849,1932,Summer,Belgium,BEL,36,10
850,1932,Summer,Bissbi,SWE,4,1
851,1932,Summer,Brazil,BRA,59,28
852,1932,Summer,Bulgaria,BUL,2,1
853,1932,Summer,Canada,CAN,90,66
854,1932,Summer,Caprice,CAN,4,1
855,1932,Summer,China,CHN,1,2
856,1932,Summer,Colombia,COL,2,2
857,1932,Summer,Cuba,CUB,3,1
858,1932,Summer,Czechoslovakia,TCH,25,15
859,1932,Summer,Denmark,DEN,43,34
860,1932,Summer,El Salvador,ESA,1,1
861,1932,Summer,Estonia,EST,2,3
862,1932,Summer,Finland,FIN,40,36
863,1932,Summer,France,FRA,101,56
864,1932,Summer,Gallant,USA,5,1
865,1932,Summer,Germany,GER,145,67
866,1932,Summer,Great Britain,GBR,106,49
867,1932,Summer,Greece,GRE,10,12
868,1932,Summer,Guatemala,GUA,1,1
869,1932,Summer,Haiti,HAI,3,3
870,1932,Summer,Holland,NED,2,1
871,1932,Summer,Hungary,HUN,58,39
872,1932,Summer,India,IND,19,8
873,1932,Summer,Ireland,IRL,16,10
874,1932,Summer,Italy,ITA,112,61
875,1932,Summer,Japan,JPN,157,66
876,1932,Summer,Joy,GBR,2,1
877,1932,Summer,Jupiter,USA,2,1
878,1932,Summer,Latvia,LAT,5,4
879,1932,Summer,Luxembourg,LUX,3,3
880,1932,Summer,Mexico,MEX,73,52
881,1932,Summer,Monaco,MON,1,1
882,1932,Summer,Netherlands,NED,45,28
883,1932,Summer,New Zealand,NZL,21,15
884,1932,Summer,Norway,NOR,7,8
885,1932,Summer,Peru,PER,2,1
886,1932,Summer,Philippines,PHI,8,7
887,1932,Summer,Poland,POL,51,21
888,1932,Summer,Portugal,POR,6,4
889,1932,Summer,Romania,ROU,1,1
890,1932,Summer,Santa Maria,CAN,6,1
891,1932,Summer,South Africa,RSA,11,17
892,1932,Summer,Spain,ESP,7,4
893,1932,Summer,Springbok,RSA,2,1
894,1932,Summer,Sweden,SWE,75,49
895,1932,Summer,Swedish Star,SWE,2,1
896,1932,Summer,Switzerland,SUI,7,9
897,1932,Summer,Tramontane,FRA,2,1
898,1932,Summer,Turkey,TUR,1,1
899,1932,Summer,United States,USA,455,119
900,1932,Summer,Uruguay,URU,2,2
901,1932,Summer,Venezuela,VEN,1,1
902,1932,Summer,Windor,CAN,2,1
903,1932,Summer,Yugoslavia,YUG,1,1
904,1932,Winter,Austria,AUT,7,6
905,1932,Winter,Belgium,BEL,1,1
906,1932,Winter,Belgium-1,BEL,2,1
907,1932,Winter,Belgium-2,BEL,2,1
908,1932,Winter,Canada,CAN,40,11
909,1932,Winter,Canada-1,CAN,2,1
910,1932,Winter,Canada-2,CAN,2,1
911,1932,Winter,Czechoslovakia,TCH,6,5
912,1932,Winter,Finland,FIN,7,6
913,1932,Winter,France,FRA,8,3
914,1932,Winter,Germany,GER,11,2
915,1932,Winter,Germany-1,GER,4,2
916,1932,Winter,Germany-2,GER,6,2
917,1932,Winter,Great Britain,GBR,4,1
918,1932,Winter,Hungary-1,HUN,2,1
919,1932,Winter,Hungary-2,HUN,2,1
920,1932,Winter,Italy,ITA,12,5
921,1932,Winter,Italy-1,ITA,2,1
922,1932,Winter,Italy-2,ITA,2,1
923,1932,Winter,Japan,JPN,16,9
924,1932,Winter,Norway,NOR,19,9
925,1932,Winter,Poland,POL,15,5
926,1932,Winter,Romania,ROU,4,2
927,1932,Winter,Sweden,SWE,12,9
928,1932,Winter,Switzerland,SUI,3,2
929,1932,Winter,Switzerland-2,SUI,4,2
930,1932,Winter,United States,USA,48,11
931,1932,Winter,United States-1,USA,8,3
932,1932,Winter,United States-2,USA,8,3
933,1936,Summer,Afghanistan,AFG,15,4
934,1936,Summer,Angelita,USA,6,1
935,1936,Summer,Angerburg,USA,1,1
936,1936,Summer,Anitra,DEN,6,1
937,1936,Summer,Argentina,ARG,40,29
938,1936,Summer,Augsburg,ITA,1,1
939,1936,Summer,Australia,AUS,32,26
940,1936,Summer,Austria,AUT,233,104
941,1936,Summer,Belgium,BEL,147,70
942,1936,Summer,Bem II,NED,2,1
943,1936,Summer,Bermuda,BER,5,4
944,1936,Summer,Bolivia,BOL,2,2
945,1936,Summer,Brandenburg,EST,1,1
946,1936,Summer,Brazil,BRA,72,36
947,1936,Summer,Bremen,FIN,1,1
948,1936,Summer,Breslau,AUT,1,1
949,1936,Summer,Bulgaria,BUL,26,22
950,1936,Summer,Canada,CAN,96,68
951,1936,Summer,Chile,CHI,39,26
952,1936,Summer,China,CHN,54,27
953,1936,Summer,Colombia,COL,5,5
954,1936,Summer,Costa Rica,CRC,1,1
955,1936,Summer,Cuxhaven,TUR,1,1
956,1936,Summer,Czechoslovakia,TCH,189,102
957,1936,Summer,Danuta,POL,5,1
958,1936,Summer,Danzig,BEL,1,1
959,1936,Summer,DeRuyter,NED,5,1
960,1936,Summer,Denmark,DEN,114,69
961,1936,Summer,Dresden,CAN,1,1
962,1936,Summer,EA II,FRA,6,1
963,1936,Summer,Egypt,EGY,53,30
964,1936,Summer,Esperia,ITA,5,1
965,1936,Summer,Essen,JPN,1,1
966,1936,Summer,Estonia,EST,32,28
967,1936,Summer,Fada,FRA,2,1
968,1936,Summer,Finland,FIN,96,67
969,1936,Summer,France,FRA,187,96
970,1936,Summer,Freddy,BEL,2,1
971,1936,Summer,Germania II,GER,6,1
972,1936,Summer,Germany,GER,419,139
973,1936,Summer,Great Britain,GBR,194,87
974,1936,Summer,Greece,GRE,41,34
975,1936,Summer,Gustel V,GER,5,1
976,1936,Summer,Hamburg,NOR,1,1
977,1936,Summer,Hannover,POR,1,1
978,1936,Summer,Heidelberg,URU,1,1
979,1936,Summer,Hungary,HUN,215,103
980,1936,Summer,Iceland,ISL,12,6
981,1936,Summer,Ilderim,SWE,6,1
982,1936,Summer,India,IND,27,12
983,1936,Summer,Italia,ITA,6,1
984,1936,Summer,Italy,ITA,230,95
985,1936,Summer,Japan,JPN,217,77
986,1936,Summer,KNS,NOR,2,1
987,1936,Summer,Kiel,DEN,1,1
988,1936,Summer,Kln,SUI,1,1
989,1936,Summer,Knigsberg,HUN,1,1
990,1936,Summer,Konstanz,YUG,1,1
991,1936,Summer,Lalage,GBR,5,1
992,1936,Summer,Latvia,LAT,29,16
993,1936,Summer,Lbeck,BRA,1,1
994,1936,Summer,Leipzig,FRA,1,1
995,1936,Summer,Liechtenstein,LIE,6,5
996,1936,Summer,Lully II,NOR,5,1
997,1936,Summer,Luxembourg,LUX,49,37
998,1936,Summer,Lynn,FIN,5,1
999,1936,Summer,Mainz,CHI,1,1
1000,1936,Summer,Malta,MLT,11,2
1001,1936,Summer,Marmara,TUR,2,1
1002,1936,Summer,Matrero II,ARG,6,1
1003,1936,Summer,May Be,SWE,5,1
1004,1936,Summer,Mexico,MEX,32,14
1005,1936,Summer,Monaco,MON,8,5
1006,1936,Summer,Myojo,JPN,2,1
1007,1936,Summer,Mystery,USA,5,1
1008,1936,Summer,Netherlands,NED,157,72
1009,1936,Summer,New Zealand,NZL,7,9
1010,1936,Summer,Norway,NOR,56,39
1011,1936,Summer,Nrnberg,NED,1,1
1012,1936,Summer,Paka,GBR,2,1
1013,1936,Summer,Pegaso,ITA,2,1
1014,1936,Summer,Peru,PER,40,16
1015,1936,Summer,Philippines,PHI,28,20
1016,1936,Summer,Poland,POL,139,54
1017,1936,Summer,Portugal,POR,16,8
1018,1936,Summer,Potsdam,GBR,1,1
1019,1936,Summer,Qu'Importe,FRA,5,1
1020,1936,Summer,Romania,ROU,54,33
1021,1936,Summer,Rostock,GER,1,1
1022,1936,Summer,Saskia,GBR,6,1
1023,1936,Summer,Sheerio,FIN,6,1
1024,1936,Summer,Silja,NOR,6,1
1025,1936,Summer,South Africa,RSA,32,27
1026,1936,Summer,Sunshine,SWE,2,1
1027,1936,Summer,Sweden,SWE,158,81
1028,1936,Summer,Switzerland,SUI,184,100
1029,1936,Summer,Three Star Too,USA,2,1
1030,1936,Summer,Turkey,TUR,45,24
1031,1936,Summer,United States,USA,345,123
1032,1936,Summer,Uruguay,URU,36,14
1033,1936,Summer,Vicking,POR,2,1
1034,1936,Summer,Wannsee,GER,2,1
1035,1936,Summer,Wiking,ARG,5,1
1036,1936,Summer,Ylliam II,SUI,5,1
1037,1936,Summer,Yugoslavia,YUG,92,58
1038,1936,Winter,Australia,AUS,1,3
1039,1936,Winter,Austria,AUT,44,12
1040,1936,Winter,Austria-1,AUT,8,3
1041,1936,Winter,Austria-2,AUT,8,3
1042,1936,Winter,Belgium,BEL,20,8
1043,1936,Winter,Belgium-1,BEL,4,2
1044,1936,Winter,Belgium-2,BEL,4,2
1045,1936,Winter,Bulgaria,BUL,7,3
1046,1936,Winter,Canada,CAN,25,12
1047,1936,Winter,Canada-1,CAN,2,1
1048,1936,Winter,Canada-2,CAN,2,1
1049,1936,Winter,Czechoslovakia,TCH,36,13
1050,1936,Winter,Czechoslovakia-1,TCH,4,2
1051,1936,Winter,Czechoslovakia-2,TCH,4,2
1052,1936,Winter,Estonia,EST,5,8
1053,1936,Winter,Finland,FIN,19,10
1054,1936,Winter,France,FRA,18,4
1055,1936,Winter,France-1,FRA,4,2
1056,1936,Winter,France-2,FRA,6,2
1057,1936,Winter,Germany,GER,42,14
1058,1936,Winter,Germany-1,GER,6,3
1059,1936,Winter,Germany-2,GER,8,3
1060,1936,Winter,Great Britain,GBR,34,9
1061,1936,Winter,Great Britain-1,GBR,2,1
1062,1936,Winter,Great Britain-2,GBR,2,1
1063,1936,Winter,Greece,GRE,1,2
1064,1936,Winter,Hungary,HUN,21,8
1065,1936,Winter,Hungary-1,HUN,2,1
1066,1936,Winter,Hungary-2,HUN,2,1
1067,1936,Winter,Italy,ITA,30,9
1068,1936,Winter,Italy-1,ITA,4,2
1069,1936,Winter,Italy-2,ITA,6,2
1070,1936,Winter,Japan,JPN,31,13
1071,1936,Winter,Latvia,LAT,26,13
1072,1936,Winter,Liechtenstein,LIE,4,2
1073,1936,Winter,Luxembourg,LUX,1,1
1074,1936,Winter,Luxembourg-1,LUX,2,1
1075,1936,Winter,Luxembourg-2,LUX,2,1
1076,1936,Winter,Netherlands,NED,8,6
1077,1936,Winter,Norway,NOR,31,13
1078,1936,Winter,Poland,POL,20,9
1079,1936,Winter,Romania,ROU,13,7
1080,1936,Winter,Romania-1,ROU,2,1
1081,1936,Winter,Romania-2,ROU,2,1
1082,1936,Winter,Spain,ESP,6,2
1083,1936,Winter,Sweden,SWE,32,12
1084,1936,Winter,Switzerland,SUI,26,7
1085,1936,Winter,Switzerland-1,SUI,5,2
1086,1936,Winter,Switzerland-2,SUI,5,2
1087,1936,Winter,Turkey,TUR,6,3
1088,1936,Winter,United States,USA,42,14
1089,1936,Winter,United States-1,USA,8,3
1090,1936,Winter,United States-2,USA,7,3
1091,1936,Winter,Yugoslavia,YUG,17,6
1092,1948,Summer,Acturus,ARG,2,1
1093,1948,Summer,Afghanistan,AFG,25,2
1094,1948,Summer,Ali-Baba II,SUI,2,1
1095,1948,Summer,Ali-Baba II,SWE,5,1
1096,1948,Summer,Allegro,FRA,3,1
1097,1948,Summer,Aloha II,FRA,2,1
1098,1948,Summer,Andorinha,BRA,2,1
1099,1948,Summer,Antares,ARG,2,1
1100,1948,Summer,Apache,NOR,5,1
1101,1948,Summer,Argentina,ARG,187,98
1102,1948,Summer,Argus,POR,4,1
1103,1948,Summer,Ariel,CAN,2,1
1104,1948,Summer,Ausonia,ITA,3,1
1105,1948,Summer,Australia,AUS,73,51
1106,1948,Summer,Austria,AUT,145,78
1107,1948,Summer,Belgium,BEL,141,75
1108,1948,Summer,Bermuda,BER,12,13
1109,1948,Summer,Brazil,BRA,66,40
1110,1948,Summer,Buscape II,BRA,2,1
1111,1948,Summer,Canada,CAN,123,82
1112,1948,Summer,Ceres II,GBR,3,1
1113,1948,Summer,Chance,SWE,2,1
1114,1948,Summer,Chile,CHI,54,31
1115,1948,Summer,China,CHN,31,12
1116,1948,Summer,Ciocca II,ITA,7,1
1117,1948,Summer,Colombia,COL,6,6
1118,1948,Summer,Cuba,CUB,51,30
1119,1948,Summer,Czechoslovakia,TCH,87,57
1120,1948,Summer,Denmark,DEN,154,81
1121,1948,Summer,Djinn,ARG,5,1
1122,1948,Summer,Dolfijn,BEL,6,1
1123,1948,Summer,Donar III,AUT,3,1
1124,1948,Summer,Egypt,EGY,85,53
1125,1948,Summer,Enotria,ITA,2,1
1126,1948,Summer,Espardate,POR,2,1
1127,1948,Summer,Finland,FIN,118,81
1128,1948,Summer,France,FRA,304,132
1129,1948,Summer,Galerna,ESP,3,1
1130,1948,Summer,Gem II,GBR,2,1
1131,1948,Summer,Great Britain,GBR,395,136
1132,1948,Summer,Greece,GRE,57,43
1133,1948,Summer,Guyana,GUY,4,7
1134,1948,Summer,Hilarius,USA,2,1
1135,1948,Summer,Hungary,HUN,128,76
1136,1948,Summer,Iceland,ISL,20,18
1137,1948,Summer,India,IND,79,39
1138,1948,Summer,Iran,IRI,36,23
1139,1948,Summer,Iraq,IRQ,11,4
1140,1948,Summer,Ireland,IRL,71,33
1141,1948,Summer,Italy,ITA,201,86
1142,1948,Summer,Jamaica,JAM,13,14
1143,1948,Summer,Johan,GBR,5,1
1144,1948,Summer,Joy,NED,3,1
1145,1948,Summer,Kurush II,CUB,2,1
1146,1948,Summer,LaBandera,FRA,5,1
1147,1948,Summer,Lalage,BEL,5,1
1148,1948,Summer,Lebanon,LIB,8,9
1149,1948,Summer,Legionario,ITA,2,1
1150,1948,Summer,Liechtenstein,LIE,2,1
1151,1948,Summer,Llanoria,USA,5,1
1152,1948,Summer,Lotta IV,SWE,2,1
1153,1948,Summer,Lucky Star,FIN,2,1
1154,1948,Summer,Luxembourg,LUX,45,32
1155,1948,Summer,Malta,MLT,1,1
1156,1948,Summer,Margaret,USA,2,1
1157,1948,Summer,Mexico,MEX,88,57
1158,1948,Summer,Monaco,MON,4,2
1159,1948,Summer,Moorina,AUS,2,1
1160,1948,Summer,Morena,DEN,5,1
1161,1948,Summer,Myanmar,MYA,4,5
1162,1948,Summer,Nephos I,GRE,4,1
1163,1948,Summer,Netherlands,NED,142,72
1164,1948,Summer,New Zealand,NZL,7,8
1165,1948,Summer,Nora,NOR,2,1
1166,1948,Summer,Nortazo,URU,2,1
1167,1948,Summer,Norway,NOR,71,47
1168,1948,Summer,Pakistan,PAK,35,20
1169,1948,Summer,Pampero,ARG,3,1
1170,1948,Summer,Pan,NOR,3,1
1171,1948,Summer,Panama,PAN,1,2
1172,1948,Summer,Peru,PER,41,26
1173,1948,Summer,Philippines,PHI,26,18
1174,1948,Summer,Poland,POL,38,28
1175,1948,Summer,Portugal,POR,40,20
1176,1948,Summer,Puerto Rico,PUR,9,8
1177,1948,Summer,Raili,FIN,6,1
1178,1948,Summer,Red Indian,FRA,2,1
1179,1948,Summer,Rhythm,USA,3,1
1180,1948,Summer,Scaup,CAN,2,1
1181,1948,Summer,Singapore,SGP,1,1
1182,1948,Summer,Slaghoken,SWE,3,1
1183,1948,Summer,Snap,DEN,3,1
1184,1948,Summer,South Africa,RSA,35,34
1185,1948,Summer,South Korea,KOR,46,24
1186,1948,Summer,Spain,ESP,62,36
1187,1948,Summer,Sri Lanka,SRI,7,9
1188,1948,Summer,St. Margrite,NED,2,1
1189,1948,Summer,Starita,NED,2,1
1190,1948,Summer,Sweden,SWE,169,97
1191,1948,Summer,Swift,GBR,2,1
1192,1948,Summer,Switzerland,SUI,178,96
1193,1948,Summer,Symphony,POR,2,1
1194,1948,Summer,Syria,SYR,1,1
1195,1948,Summer,The Cloud,IRL,2,1
1196,1948,Summer,Trinidad and Tobago,TTO,5,9
1197,1948,Summer,Turkey,TUR,58,42
1198,1948,Summer,United States,USA,288,123
1199,1948,Summer,Uruguay,URU,59,31
1200,1948,Summer,Venezuela,VEN,1,2
1201,1948,Summer,Vinha,FIN,3,1
1202,1948,Summer,Ylliam VII,SUI,6,1
1203,1948,Summer,Yugoslavia,YUG,90,35
1204,1948,Winter,Argentina,ARG,9,5
1205,1948,Winter,Austria,AUT,51,19
1206,1948,Winter,Austria-1,AUT,2,1
1207,1948,Winter,Austria-2,AUT,2,1
1208,1948,Winter,Belgium,BEL,10,9
1209,1948,Winter,Belgium-1,BEL,2,1
1210,1948,Winter,Belgium-2,BEL,2,1
1211,1948,Winter,Bulgaria,BUL,4,5
1212,1948,Winter,Canada,CAN,28,16
1213,1948,Winter,Chile,CHI,4,3
1214,1948,Winter,Czechoslovakia,TCH,47,21
1215,1948,Winter,Denmark,DEN,2,2
1216,1948,Winter,Finland,FIN,24,12
1217,1948,Winter,France,FRA,27,13
1218,1948,Winter,France-1,FRA,6,2
1219,1948,Winter,France-2,FRA,5,2
1220,1948,Winter,Great Britain,GBR,41,14
1221,1948,Winter,Great Britain-1,GBR,6,3
1222,1948,Winter,Great Britain-2,GBR,8,3
1223,1948,Winter,Greece,GRE,1,2
1224,1948,Winter,Hungary,HUN,19,14
